stationid,date,year,month,day,variable,value,station_name,latitude
USH00294426,1917-10-31,1917,oct,31,tavg,14.8,JORNADA EXP RANGE,32.6169
USH00294426,1917-11-30,1917,nov,30,tavg,8.62,JORNADA EXP RANGE,32.6169
USH00294426,1917-12-31,1917,dec,31,tavg,5.8,JORNADA EXP RANGE,32.6169
USH00294426,1918-01-31,1918,jan,31,tavg,1.43,JORNADA EXP RANGE,32.6169
USH00294426,1918-02-28,1918,feb,28,tavg,8.47,JORNADA EXP RANGE,32.6169
USH00294426,1918-03-31,1918,mar,31,tavg,11.43,JORNADA EXP RANGE,32.6169
USH00294426,1918-04-30,1918,apr,30,tavg,13.23,JORNADA EXP RANGE,32.6169
USH00294426,1918-05-31,1918,may,31,tavg,17.0,JORNADA EXP RANGE,32.6169
USH00294426,1918-06-30,1918,jun,30,tavg,25.74,JORNADA EXP RANGE,32.6169
USH00294426,1918-07-31,1918,jul,31,tavg,25.35,JORNADA EXP RANGE,32.6169
USH00294426,1918-08-31,1918,aug,31,tavg,24.03,JORNADA EXP RANGE,32.6169
USH00294426,1918-09-30,1918,sep,30,tavg,20.18,JORNADA EXP RANGE,32.6169
USH00294426,1918-10-31,1918,oct,31,tavg,14.79,JORNADA EXP RANGE,32.6169
USH00294426,1918-11-30,1918,nov,30,tavg,5.53,JORNADA EXP RANGE,32.6169
USH00294426,1918-12-31,1918,dec,31,tavg,0.21,JORNADA EXP RANGE,32.6169
USH00294426,1919-01-31,1919,jan,31,tavg,1.39,JORNADA EXP RANGE,32.6169
USH00294426,1919-02-28,1919,feb,28,tavg,3.19,JORNADA EXP RANGE,32.6169
USH00294426,1919-03-31,1919,mar,31,tavg,7.7,JORNADA EXP RANGE,32.6169
USH00294426,1919-04-30,1919,apr,30,tavg,14.18,JORNADA EXP RANGE,32.6169
USH00294426,1919-05-31,1919,may,31,tavg,18.9,JORNADA EXP RANGE,32.6169
USH00294426,1919-06-30,1919,jun,30,tavg,22.42,JORNADA EXP RANGE,32.6169
USH00294426,1919-07-31,1919,jul,31,tavg,24.4,JORNADA EXP RANGE,32.6169
USH00294426,1919-08-31,1919,aug,31,tavg,24.15,JORNADA EXP RANGE,32.6169
USH00294426,1919-09-30,1919,sep,30,tavg,19.96,JORNADA EXP RANGE,32.6169
USH00294426,1919-10-31,1919,oct,31,tavg,14.74,JORNADA EXP RANGE,32.6169
USH00294426,1919-11-30,1919,nov,30,tavg,7.71,JORNADA EXP RANGE,32.6169
USH00294426,1919-12-31,1919,dec,31,tavg,4.51,JORNADA EXP RANGE,32.6169
USH00294426,1920-01-31,1920,jan,31,tavg,4.22,JORNADA EXP RANGE,32.6169
USH00294426,1920-02-29,1920,feb,29,tavg,8.21,JORNADA EXP RANGE,32.6169
USH00294426,1920-03-31,1920,mar,31,tavg,7.79,JORNADA EXP RANGE,32.6169
USH00294426,1920-04-30,1920,apr,30,tavg,11.59,JORNADA EXP RANGE,32.6169
USH00294426,1920-05-31,1920,may,31,tavg,19.44,JORNADA EXP RANGE,32.6169
USH00294426,1920-06-30,1920,jun,30,tavg,22.5,JORNADA EXP RANGE,32.6169
USH00294426,1920-07-31,1920,jul,31,tavg,25.52,JORNADA EXP RANGE,32.6169
USH00294426,1920-08-31,1920,aug,31,tavg,23.1,JORNADA EXP RANGE,32.6169
USH00294426,1920-09-30,1920,sep,30,tavg,19.01,JORNADA EXP RANGE,32.6169
USH00294426,1920-10-31,1920,oct,31,tavg,13.98,JORNADA EXP RANGE,32.6169
USH00294426,1920-11-30,1920,nov,30,tavg,7.46,JORNADA EXP RANGE,32.6169
USH00294426,1920-12-31,1920,dec,31,tavg,1.75,JORNADA EXP RANGE,32.6169
USH00294426,1921-01-31,1921,jan,31,tavg,5.41,JORNADA EXP RANGE,32.6169
USH00294426,1921-02-28,1921,feb,28,tavg,5.74,JORNADA EXP RANGE,32.6169
USH00294426,1921-03-31,1921,mar,31,tavg,11.05,JORNADA EXP RANGE,32.6169
USH00294426,1921-04-30,1921,apr,30,tavg,12.11,JORNADA EXP RANGE,32.6169
USH00294426,1921-05-31,1921,may,31,tavg,18.27,JORNADA EXP RANGE,32.6169
USH00294426,1921-06-30,1921,jun,30,tavg,22.65,JORNADA EXP RANGE,32.6169
USH00294426,1921-07-31,1921,jul,31,tavg,24.06,JORNADA EXP RANGE,32.6169
USH00294426,1921-08-31,1921,aug,31,tavg,24.39,JORNADA EXP RANGE,32.6169
USH00294426,1921-09-30,1921,sep,30,tavg,21.92,JORNADA EXP RANGE,32.6169
USH00294426,1921-10-31,1921,oct,31,tavg,14.46,JORNADA EXP RANGE,32.6169
USH00294426,1921-11-30,1921,nov,30,tavg,6.91,JORNADA EXP RANGE,32.6169
USH00294426,1921-12-31,1921,dec,31,tavg,5.73,JORNADA EXP RANGE,32.6169
USH00294426,1922-01-31,1922,jan,31,tavg,2.54,JORNADA EXP RANGE,32.6169
USH00294426,1922-02-28,1922,feb,28,tavg,8.56,JORNADA EXP RANGE,32.6169
USH00294426,1922-03-31,1922,mar,31,tavg,8.07,JORNADA EXP RANGE,32.6169
USH00294426,1922-04-30,1922,apr,30,tavg,12.41,JORNADA EXP RANGE,32.6169
USH00294426,1922-05-31,1922,may,31,tavg,19.34,JORNADA EXP RANGE,32.6169
USH00294426,1922-06-30,1922,jun,30,tavg,25.22,JORNADA EXP RANGE,32.6169
USH00294426,1922-07-31,1922,jul,31,tavg,26.53,JORNADA EXP RANGE,32.6169
USH00294426,1922-08-31,1922,aug,31,tavg,26.4,JORNADA EXP RANGE,32.6169
USH00294426,1922-09-30,1922,sep,30,tavg,21.92,JORNADA EXP RANGE,32.6169
USH00294426,1922-10-31,1922,oct,31,tavg,14.03,JORNADA EXP RANGE,32.6169
USH00294426,1922-11-30,1922,nov,30,tavg,6.57,JORNADA EXP RANGE,32.6169
USH00294426,1922-12-31,1922,dec,31,tavg,4.2,JORNADA EXP RANGE,32.6169
USH00294426,1923-01-31,1923,jan,31,tavg,3.52,JORNADA EXP RANGE,32.6169
USH00294426,1923-02-28,1923,feb,28,tavg,5.07,JORNADA EXP RANGE,32.6169
USH00294426,1923-03-31,1923,mar,31,tavg,7.59,JORNADA EXP RANGE,32.6169
USH00294426,1923-04-30,1923,apr,30,tavg,12.69,JORNADA EXP RANGE,32.6169
USH00294426,1923-05-31,1923,may,31,tavg,19.1,JORNADA EXP RANGE,32.6169
USH00294426,1923-06-30,1923,jun,30,tavg,24.88,JORNADA EXP RANGE,32.6169
USH00294426,1923-07-31,1923,jul,31,tavg,25.77,JORNADA EXP RANGE,32.6169
USH00294426,1923-08-31,1923,aug,31,tavg,23.86,JORNADA EXP RANGE,32.6169
USH00294426,1923-09-30,1923,sep,30,tavg,18.66,JORNADA EXP RANGE,32.6169
USH00294426,1923-10-31,1923,oct,31,tavg,13.81,JORNADA EXP RANGE,32.6169
USH00294426,1923-11-30,1923,nov,30,tavg,7.49,JORNADA EXP RANGE,32.6169
USH00294426,1923-12-31,1923,dec,31,tavg,2.2,JORNADA EXP RANGE,32.6169
USH00294426,1924-01-31,1924,jan,31,tavg,1.06,JORNADA EXP RANGE,32.6169
USH00294426,1924-02-29,1924,feb,29,tavg,4.33,JORNADA EXP RANGE,32.6169
USH00294426,1924-03-31,1924,mar,31,tavg,7.06,JORNADA EXP RANGE,32.6169
USH00294426,1924-04-30,1924,apr,30,tavg,12.01,JORNADA EXP RANGE,32.6169
USH00294426,1924-05-31,1924,may,31,tavg,18.53,JORNADA EXP RANGE,32.6169
USH00294426,1924-06-30,1924,jun,30,tavg,24.67,JORNADA EXP RANGE,32.6169
USH00294426,1924-07-31,1924,jul,31,tavg,25.88,JORNADA EXP RANGE,32.6169
USH00294426,1924-08-31,1924,aug,31,tavg,25.55,JORNADA EXP RANGE,32.6169
USH00294426,1924-09-30,1924,sep,30,tavg,20.99,JORNADA EXP RANGE,32.6169
USH00294426,1924-10-31,1924,oct,31,tavg,15.08,JORNADA EXP RANGE,32.6169
USH00294426,1924-11-30,1924,nov,30,tavg,8.65,JORNADA EXP RANGE,32.6169
USH00294426,1924-12-31,1924,dec,31,tavg,2.53,JORNADA EXP RANGE,32.6169
USH00294426,1925-01-31,1925,jan,31,tavg,0.83,JORNADA EXP RANGE,32.6169
USH00294426,1925-02-28,1925,feb,28,tavg,6.89,JORNADA EXP RANGE,32.6169
USH00294426,1925-03-31,1925,mar,31,tavg,10.53,JORNADA EXP RANGE,32.6169
USH00294426,1925-04-30,1925,apr,30,tavg,14.98,JORNADA EXP RANGE,32.6169
USH00294426,1925-05-31,1925,may,31,tavg,19.66,JORNADA EXP RANGE,32.6169
USH00294426,1925-06-30,1925,jun,30,tavg,22.39,JORNADA EXP RANGE,32.6169
USH00294426,1925-07-31,1925,jul,31,tavg,25.92,JORNADA EXP RANGE,32.6169
USH00294426,1925-08-31,1925,aug,31,tavg,23.81,JORNADA EXP RANGE,32.6169
USH00294426,1925-09-30,1925,sep,30,tavg,20.9,JORNADA EXP RANGE,32.6169
USH00294426,1925-10-31,1925,oct,31,tavg,15.3,JORNADA EXP RANGE,32.6169
USH00294426,1925-11-30,1925,nov,30,tavg,6.32,JORNADA EXP RANGE,32.6169
USH00294426,1925-12-31,1925,dec,31,tavg,1.1,JORNADA EXP RANGE,32.6169
USH00294426,1926-01-31,1926,jan,31,tavg,-0.33,JORNADA EXP RANGE,32.6169
USH00294426,1926-02-28,1926,feb,28,tavg,5.96,JORNADA EXP RANGE,32.6169
USH00294426,1926-03-31,1926,mar,31,tavg,7.85,JORNADA EXP RANGE,32.6169
USH00294426,1926-04-30,1926,apr,30,tavg,12.71,JORNADA EXP RANGE,32.6169
USH00294426,1926-05-31,1926,may,31,tavg,17.13,JORNADA EXP RANGE,32.6169
USH00294426,1926-06-30,1926,jun,30,tavg,23.03,JORNADA EXP RANGE,32.6169
USH00294426,1926-07-31,1926,jul,31,tavg,23.68,JORNADA EXP RANGE,32.6169
USH00294426,1926-08-31,1926,aug,31,tavg,23.53,JORNADA EXP RANGE,32.6169
USH00294426,1926-09-30,1926,sep,30,tavg,22.12,JORNADA EXP RANGE,32.6169
USH00294426,1926-10-31,1926,oct,31,tavg,15.14,JORNADA EXP RANGE,32.6169
USH00294426,1926-11-30,1926,nov,30,tavg,7.82,JORNADA EXP RANGE,32.6169
USH00294426,1926-12-31,1926,dec,31,tavg,3.36,JORNADA EXP RANGE,32.6169
USH00294426,1927-01-31,1927,jan,31,tavg,4.99,JORNADA EXP RANGE,32.6169
USH00294426,1927-02-28,1927,feb,28,tavg,8.01,JORNADA EXP RANGE,32.6169
USH00294426,1927-03-31,1927,mar,31,tavg,7.99,JORNADA EXP RANGE,32.6169
USH00294426,1927-04-30,1927,apr,30,tavg,13.58,JORNADA EXP RANGE,32.6169
USH00294426,1927-05-31,1927,may,31,tavg,19.41,JORNADA EXP RANGE,32.6169
USH00294426,1927-06-30,1927,jun,30,tavg,22.52,JORNADA EXP RANGE,32.6169
USH00294426,1927-07-31,1927,jul,31,tavg,25.81,JORNADA EXP RANGE,32.6169
USH00294426,1927-08-31,1927,aug,31,tavg,23.65,JORNADA EXP RANGE,32.6169
USH00294426,1927-09-30,1927,sep,30,tavg,20.77,JORNADA EXP RANGE,32.6169
USH00294426,1927-10-31,1927,oct,31,tavg,13.6,JORNADA EXP RANGE,32.6169
USH00294426,1927-11-30,1927,nov,30,tavg,9.75,JORNADA EXP RANGE,32.6169
USH00294426,1927-12-31,1927,dec,31,tavg,1.71,JORNADA EXP RANGE,32.6169
USH00294426,1928-01-31,1928,jan,31,tavg,4.2,JORNADA EXP RANGE,32.6169
USH00294426,1928-02-29,1928,feb,29,tavg,4.75,JORNADA EXP RANGE,32.6169
USH00294426,1928-03-31,1928,mar,31,tavg,9.57,JORNADA EXP RANGE,32.6169
USH00294426,1928-04-30,1928,apr,30,tavg,11.35,JORNADA EXP RANGE,32.6169
USH00294426,1928-05-31,1928,may,31,tavg,18.18,JORNADA EXP RANGE,32.6169
USH00294426,1928-06-30,1928,jun,30,tavg,22.5,JORNADA EXP RANGE,32.6169
USH00294426,1928-07-31,1928,jul,31,tavg,24.95,JORNADA EXP RANGE,32.6169
USH00294426,1928-08-31,1928,aug,31,tavg,23.01,JORNADA EXP RANGE,32.6169
USH00294426,1928-09-30,1928,sep,30,tavg,19.7,JORNADA EXP RANGE,32.6169
USH00294426,1928-10-31,1928,oct,31,tavg,15.46,JORNADA EXP RANGE,32.6169
USH00294426,1928-11-30,1928,nov,30,tavg,6.87,JORNADA EXP RANGE,32.6169
USH00294426,1928-12-31,1928,dec,31,tavg,2.5,JORNADA EXP RANGE,32.6169
USH00294426,1929-01-31,1929,jan,31,tavg,2.21,JORNADA EXP RANGE,32.6169
USH00294426,1929-02-28,1929,feb,28,tavg,4.48,JORNADA EXP RANGE,32.6169
USH00294426,1929-03-31,1929,mar,31,tavg,9.09,JORNADA EXP RANGE,32.6169
USH00294426,1929-04-30,1929,apr,30,tavg,14.75,JORNADA EXP RANGE,32.6169
USH00294426,1929-05-31,1929,may,31,tavg,17.65,JORNADA EXP RANGE,32.6169
USH00294426,1929-06-30,1929,jun,30,tavg,24.52,JORNADA EXP RANGE,32.6169
USH00294426,1929-07-31,1929,jul,31,tavg,25.07,JORNADA EXP RANGE,32.6169
USH00294426,1929-08-31,1929,aug,31,tavg,23.63,JORNADA EXP RANGE,32.6169
USH00294426,1929-09-30,1929,sep,30,tavg,21.37,JORNADA EXP RANGE,32.6169
USH00294426,1929-10-31,1929,oct,31,tavg,14.43,JORNADA EXP RANGE,32.6169
USH00294426,1929-11-30,1929,nov,30,tavg,5.03,JORNADA EXP RANGE,32.6169
USH00294426,1929-12-31,1929,dec,31,tavg,3.06,JORNADA EXP RANGE,32.6169
USH00294426,1930-01-31,1930,jan,31,tavg,2.64,JORNADA EXP RANGE,32.6169
USH00294426,1930-02-28,1930,feb,28,tavg,6.98,JORNADA EXP RANGE,32.6169
USH00294426,1930-03-31,1930,mar,31,tavg,7.55,JORNADA EXP RANGE,32.6169
USH00294426,1930-04-30,1930,apr,30,tavg,15.29,JORNADA EXP RANGE,32.6169
USH00294426,1930-05-31,1930,may,31,tavg,16.65,JORNADA EXP RANGE,32.6169
USH00294426,1930-06-30,1930,jun,30,tavg,24.22,JORNADA EXP RANGE,32.6169
USH00294426,1930-07-31,1930,jul,31,tavg,25.46,JORNADA EXP RANGE,32.6169
USH00294426,1930-08-31,1930,aug,31,tavg,24.5,JORNADA EXP RANGE,32.6169
USH00294426,1930-09-30,1930,sep,30,tavg,20.91,JORNADA EXP RANGE,32.6169
USH00294426,1930-10-31,1930,oct,31,tavg,15.22,JORNADA EXP RANGE,32.6169
USH00294426,1930-11-30,1930,nov,30,tavg,6.73,JORNADA EXP RANGE,32.6169
USH00294426,1930-12-31,1930,dec,31,tavg,2.11,JORNADA EXP RANGE,32.6169
USH00294426,1931-01-31,1931,jan,31,tavg,2.82,JORNADA EXP RANGE,32.6169
USH00294426,1931-02-28,1931,feb,28,tavg,6.39,JORNADA EXP RANGE,32.6169
USH00294426,1931-03-31,1931,mar,31,tavg,8.07,JORNADA EXP RANGE,32.6169
USH00294426,1931-04-30,1931,apr,30,tavg,13.32,JORNADA EXP RANGE,32.6169
USH00294426,1931-05-31,1931,may,31,tavg,18.03,JORNADA EXP RANGE,32.6169
USH00294426,1931-06-30,1931,jun,30,tavg,23.59,JORNADA EXP RANGE,32.6169
USH00294426,1931-07-31,1931,jul,31,tavg,25.71,JORNADA EXP RANGE,32.6169
USH00294426,1931-08-31,1931,aug,31,tavg,23.49,JORNADA EXP RANGE,32.6169
USH00294426,1931-09-30,1931,sep,30,tavg,22.64,JORNADA EXP RANGE,32.6169
USH00294426,1931-10-31,1931,oct,31,tavg,15.78,JORNADA EXP RANGE,32.6169
USH00294426,1931-11-30,1931,nov,30,tavg,7.62,JORNADA EXP RANGE,32.6169
USH00294426,1931-12-31,1931,dec,31,tavg,2.78,JORNADA EXP RANGE,32.6169
USH00294426,1932-01-31,1932,jan,31,tavg,1.21,JORNADA EXP RANGE,32.6169
USH00294426,1932-02-29,1932,feb,29,tavg,7.18,JORNADA EXP RANGE,32.6169
USH00294426,1932-03-31,1932,mar,31,tavg,8.09,JORNADA EXP RANGE,32.6169
USH00294426,1932-04-30,1932,apr,30,tavg,13.01,JORNADA EXP RANGE,32.6169
USH00294426,1932-05-31,1932,may,31,tavg,18.17,JORNADA EXP RANGE,32.6169
USH00294426,1932-06-30,1932,jun,30,tavg,22.34,JORNADA EXP RANGE,32.6169
USH00294426,1932-07-31,1932,jul,31,tavg,25.72,JORNADA EXP RANGE,32.6169
USH00294426,1932-08-31,1932,aug,31,tavg,24.99,JORNADA EXP RANGE,32.6169
USH00294426,1932-09-30,1932,sep,30,tavg,20.28,JORNADA EXP RANGE,32.6169
USH00294426,1932-10-31,1932,oct,31,tavg,13.39,JORNADA EXP RANGE,32.6169
USH00294426,1932-11-30,1932,nov,30,tavg,7.23,JORNADA EXP RANGE,32.6169
USH00294426,1932-12-31,1932,dec,31,tavg,1.47,JORNADA EXP RANGE,32.6169
USH00294426,1933-01-31,1933,jan,31,tavg,2.45,JORNADA EXP RANGE,32.6169
USH00294426,1933-02-28,1933,feb,28,tavg,3.84,JORNADA EXP RANGE,32.6169
USH00294426,1933-03-31,1933,mar,31,tavg,10.34,JORNADA EXP RANGE,32.6169
USH00294426,1933-04-30,1933,apr,30,tavg,11.18,JORNADA EXP RANGE,32.6169
USH00294426,1933-05-31,1933,may,31,tavg,16.61,JORNADA EXP RANGE,32.6169
USH00294426,1933-06-30,1933,jun,30,tavg,23.02,JORNADA EXP RANGE,32.6169
USH00294426,1933-07-31,1933,jul,31,tavg,25.94,JORNADA EXP RANGE,32.6169
USH00294426,1933-08-31,1933,aug,31,tavg,24.69,JORNADA EXP RANGE,32.6169
USH00294426,1933-09-30,1933,sep,30,tavg,23.02,JORNADA EXP RANGE,32.6169
USH00294426,1933-10-31,1933,oct,31,tavg,15.71,JORNADA EXP RANGE,32.6169
USH00294426,1933-11-30,1933,nov,30,tavg,8.47,JORNADA EXP RANGE,32.6169
USH00294426,1933-12-31,1933,dec,31,tavg,5.08,JORNADA EXP RANGE,32.6169
USH00294426,1934-01-31,1934,jan,31,tavg,2.66,JORNADA EXP RANGE,32.6169
USH00294426,1934-02-28,1934,feb,28,tavg,6.89,JORNADA EXP RANGE,32.6169
USH00294426,1934-03-31,1934,mar,31,tavg,10.57,JORNADA EXP RANGE,32.6169
USH00294426,1934-04-30,1934,apr,30,tavg,15.49,JORNADA EXP RANGE,32.6169
USH00294426,1934-05-31,1934,may,31,tavg,20.97,JORNADA EXP RANGE,32.6169
USH00294426,1934-06-30,1934,jun,30,tavg,23.4,JORNADA EXP RANGE,32.6169
USH00294426,1934-07-31,1934,jul,31,tavg,26.48,JORNADA EXP RANGE,32.6169
USH00294426,1934-08-31,1934,aug,31,tavg,25.91,JORNADA EXP RANGE,32.6169
USH00294426,1934-09-30,1934,sep,30,tavg,21.2,JORNADA EXP RANGE,32.6169
USH00294426,1934-10-31,1934,oct,31,tavg,15.9,JORNADA EXP RANGE,32.6169
USH00294426,1934-11-30,1934,nov,30,tavg,8.12,JORNADA EXP RANGE,32.6169
USH00294426,1934-12-31,1934,dec,31,tavg,4.76,JORNADA EXP RANGE,32.6169
USH00294426,1935-01-31,1935,jan,31,tavg,5.07,JORNADA EXP RANGE,32.6169
USH00294426,1935-02-28,1935,feb,28,tavg,5.12,JORNADA EXP RANGE,32.6169
USH00294426,1935-03-31,1935,mar,31,tavg,9.98,JORNADA EXP RANGE,32.6169
USH00294426,1935-04-30,1935,apr,30,tavg,14.48,JORNADA EXP RANGE,32.6169
USH00294426,1935-05-31,1935,may,31,tavg,16.94,JORNADA EXP RANGE,32.6169
USH00294426,1935-06-30,1935,jun,30,tavg,24.09,JORNADA EXP RANGE,32.6169
USH00294426,1935-07-31,1935,jul,31,tavg,27.14,JORNADA EXP RANGE,32.6169
USH00294426,1935-08-31,1935,aug,31,tavg,25.07,JORNADA EXP RANGE,32.6169
USH00294426,1935-09-30,1935,sep,30,tavg,20.04,JORNADA EXP RANGE,32.6169
USH00294426,1935-10-31,1935,oct,31,tavg,16.19,JORNADA EXP RANGE,32.6169
USH00294426,1935-11-30,1935,nov,30,tavg,7.05,JORNADA EXP RANGE,32.6169
USH00294426,1935-12-31,1935,dec,31,tavg,3.87,JORNADA EXP RANGE,32.6169
USH00294426,1936-01-31,1936,jan,31,tavg,3.89,JORNADA EXP RANGE,32.6169
USH00294426,1936-02-29,1936,feb,29,tavg,6.92,JORNADA EXP RANGE,32.6169
USH00294426,1936-03-31,1936,mar,31,tavg,9.82,JORNADA EXP RANGE,32.6169
USH00294426,1936-04-30,1936,apr,30,tavg,14.4,JORNADA EXP RANGE,32.6169
USH00294426,1936-05-31,1936,may,31,tavg,20.03,JORNADA EXP RANGE,32.6169
USH00294426,1936-06-30,1936,jun,30,tavg,24.36,JORNADA EXP RANGE,32.6169
USH00294426,1936-07-31,1936,jul,31,tavg,25.28,JORNADA EXP RANGE,32.6169
USH00294426,1936-08-31,1936,aug,31,tavg,24.85,JORNADA EXP RANGE,32.6169
USH00294426,1936-09-30,1936,sep,30,tavg,20.69,JORNADA EXP RANGE,32.6169
USH00294426,1936-10-31,1936,oct,31,tavg,14.44,JORNADA EXP RANGE,32.6169
USH00294426,1936-11-30,1936,nov,30,tavg,6.95,JORNADA EXP RANGE,32.6169
USH00294426,1936-12-31,1936,dec,31,tavg,4.01,JORNADA EXP RANGE,32.6169
USH00294426,1937-01-31,1937,jan,31,tavg,1.16,JORNADA EXP RANGE,32.6169
USH00294426,1937-02-28,1937,feb,28,tavg,5.53,JORNADA EXP RANGE,32.6169
USH00294426,1937-03-31,1937,mar,31,tavg,7.79,JORNADA EXP RANGE,32.6169
USH00294426,1937-04-30,1937,apr,30,tavg,13.01,JORNADA EXP RANGE,32.6169
USH00294426,1937-05-31,1937,may,31,tavg,18.27,JORNADA EXP RANGE,32.6169
USH00294426,1937-06-30,1937,jun,30,tavg,23.05,JORNADA EXP RANGE,32.6169
USH00294426,1937-07-31,1937,jul,31,tavg,25.86,JORNADA EXP RANGE,32.6169
USH00294426,1937-08-31,1937,aug,31,tavg,25.84,JORNADA EXP RANGE,32.6169
USH00294426,1937-09-30,1937,sep,30,tavg,21.94,JORNADA EXP RANGE,32.6169
USH00294426,1937-10-31,1937,oct,31,tavg,14.92,JORNADA EXP RANGE,32.6169
USH00294426,1937-11-30,1937,nov,30,tavg,7.78,JORNADA EXP RANGE,32.6169
USH00294426,1937-12-31,1937,dec,31,tavg,4.08,JORNADA EXP RANGE,32.6169
USH00294426,1938-01-31,1938,jan,31,tavg,3.93,JORNADA EXP RANGE,32.6169
USH00294426,1938-02-28,1938,feb,28,tavg,7.51,JORNADA EXP RANGE,32.6169
USH00294426,1938-03-31,1938,mar,31,tavg,9.8,JORNADA EXP RANGE,32.6169
USH00294426,1938-04-30,1938,apr,30,tavg,13.14,JORNADA EXP RANGE,32.6169
USH00294426,1938-05-31,1938,may,31,tavg,18.03,JORNADA EXP RANGE,32.6169
USH00294426,1938-06-30,1938,jun,30,tavg,24.67,JORNADA EXP RANGE,32.6169
USH00294426,1938-07-31,1938,jul,31,tavg,24.13,JORNADA EXP RANGE,32.6169
USH00294426,1938-08-31,1938,aug,31,tavg,23.77,JORNADA EXP RANGE,32.6169
USH00294426,1938-09-30,1938,sep,30,tavg,20.58,JORNADA EXP RANGE,32.6169
USH00294426,1938-10-31,1938,oct,31,tavg,15.64,JORNADA EXP RANGE,32.6169
USH00294426,1938-11-30,1938,nov,30,tavg,5.38,JORNADA EXP RANGE,32.6169
USH00294426,1938-12-31,1938,dec,31,tavg,4.2,JORNADA EXP RANGE,32.6169
USH00294426,1939-01-31,1939,jan,31,tavg,3.67,JORNADA EXP RANGE,32.6169
USH00294426,1939-02-28,1939,feb,28,tavg,1.96,JORNADA EXP RANGE,32.6169
USH00294426,1939-03-31,1939,mar,31,tavg,9.6,JORNADA EXP RANGE,32.6169
USH00294426,1939-04-30,1939,apr,30,tavg,14.05,JORNADA EXP RANGE,32.6169
USH00294426,1939-05-31,1939,may,31,tavg,19.05,JORNADA EXP RANGE,32.6169
USH00294426,1939-06-30,1939,jun,30,tavg,24.25,JORNADA EXP RANGE,32.6169
USH00294426,1939-07-31,1939,jul,31,tavg,25.79,JORNADA EXP RANGE,32.6169
USH00294426,1939-08-31,1939,aug,31,tavg,24.68,JORNADA EXP RANGE,32.6169
USH00294426,1939-09-30,1939,sep,30,tavg,22.07,JORNADA EXP RANGE,32.6169
USH00294426,1939-10-31,1939,oct,31,tavg,13.7,JORNADA EXP RANGE,32.6169
USH00294426,1939-11-30,1939,nov,30,tavg,7.73,JORNADA EXP RANGE,32.6169
USH00294426,1939-12-31,1939,dec,31,tavg,5.25,JORNADA EXP RANGE,32.6169
USH00294426,1940-01-31,1940,jan,31,tavg,2.49,JORNADA EXP RANGE,32.6169
USH00294426,1940-02-29,1940,feb,29,tavg,5.93,JORNADA EXP RANGE,32.6169
USH00294426,1940-03-31,1940,mar,31,tavg,10.11,JORNADA EXP RANGE,32.6169
USH00294426,1940-04-30,1940,apr,30,tavg,13.65,JORNADA EXP RANGE,32.6169
USH00294426,1940-05-31,1940,may,31,tavg,19.37,JORNADA EXP RANGE,32.6169
USH00294426,1940-06-30,1940,jun,30,tavg,23.43,JORNADA EXP RANGE,32.6169
USH00294426,1940-07-31,1940,jul,31,tavg,26.05,JORNADA EXP RANGE,32.6169
USH00294426,1940-08-31,1940,aug,31,tavg,24.81,JORNADA EXP RANGE,32.6169
USH00294426,1940-09-30,1940,sep,30,tavg,21.91,JORNADA EXP RANGE,32.6169
USH00294426,1940-10-31,1940,oct,31,tavg,15.39,JORNADA EXP RANGE,32.6169
USH00294426,1940-11-30,1940,nov,30,tavg,7.09,JORNADA EXP RANGE,32.6169
USH00294426,1940-12-31,1940,dec,31,tavg,6.27,JORNADA EXP RANGE,32.6169
USH00294426,1941-01-31,1941,jan,31,tavg,3.79,JORNADA EXP RANGE,32.6169
USH00294426,1941-02-28,1941,feb,28,tavg,7.73,JORNADA EXP RANGE,32.6169
USH00294426,1941-03-31,1941,mar,31,tavg,8.95,JORNADA EXP RANGE,32.6169
USH00294426,1941-04-30,1941,apr,30,tavg,11.37,JORNADA EXP RANGE,32.6169
USH00294426,1941-05-31,1941,may,31,tavg,18.86,JORNADA EXP RANGE,32.6169
USH00294426,1941-06-30,1941,jun,30,tavg,21.78,JORNADA EXP RANGE,32.6169
USH00294426,1941-07-31,1941,jul,31,tavg,25.34,JORNADA EXP RANGE,32.6169
USH00294426,1941-08-31,1941,aug,31,tavg,24.23,JORNADA EXP RANGE,32.6169
USH00294426,1941-09-30,1941,sep,30,tavg,21.68,JORNADA EXP RANGE,32.6169
USH00294426,1941-10-31,1941,oct,31,tavg,15.24,JORNADA EXP RANGE,32.6169
USH00294426,1941-11-30,1941,nov,30,tavg,8.63,JORNADA EXP RANGE,32.6169
USH00294426,1941-12-31,1941,dec,31,tavg,4.9,JORNADA EXP RANGE,32.6169
USH00294426,1942-01-31,1942,jan,31,tavg,4.45,JORNADA EXP RANGE,32.6169
USH00294426,1942-02-28,1942,feb,28,tavg,4.7,JORNADA EXP RANGE,32.6169
USH00294426,1942-03-31,1942,mar,31,tavg,7.22,JORNADA EXP RANGE,32.6169
USH00294426,1942-04-30,1942,apr,30,tavg,13.62,JORNADA EXP RANGE,32.6169
USH00294426,1942-05-31,1942,may,31,tavg,17.47,JORNADA EXP RANGE,32.6169
USH00294426,1942-06-30,1942,jun,30,tavg,23.65,JORNADA EXP RANGE,32.6169
